"id","name","screen_name","description","followers_count","friends_count","listed_count","created_at","statuses_count","lang"
"1322792683","Comune Misterbianco","ComMisterbianco","Comune alle falde dell'Etna in prov. di CT. Abitanti: 50.000 residenti tra centro storico e nelle frazioni di Lineri, Belsito, Monte Palma, Serra, Poggio Lupo",541,354,9,"Tue Apr 02 16:08:37 +0000 2013",401,"it"
"1313675520","Comune di Terzigno","ComunediTerzign","Questo è il sito ufficiale del comune di Terzigno",407,129,8,"Fri Mar 29 12:55:44 +0000 2013",282,"it"
"1310819414","Comune di Brindisi","ComuneBrindisi","Profilo ufficiale del Comune di Brindisi",343,0,10,"Thu Mar 28 14:41:14 +0000 2013",22,"it"
"1303531063","Comune di Frosinone","ComuneFrosinone","Pagina Ufficiale del Comune di Frosinone",1244,181,29,"Tue Mar 26 11:01:40 +0000 2013",2613,"it"
"1300013311","Comune di Como","ComuneComo","",2214,173,39,"Mon Mar 25 15:48:54 +0000 2013",3489,"it"
"1298853390","Comune di Capannori","ComuneCapannori","#MyCapannori #EffettoCapannori #RifiutiZero #smartcities",1157,778,32,"Mon Mar 25 10:47:03 +0000 2013",1258,"it"
"1286161136","Comune di Asciano","AscianoinComune","Amministrazione comunale di Asciano (Siena)",639,60,14,"Thu Mar 21 14:47:31 +0000 2013",174,"it"
"1285873657","Comune di Vimodrone","ComuneVimodrone","Via Battisti, 56
Tel 02250771
Fax 022500316
E-mail istituzionale: protocollo@comune.vimodrone.milano.it
PEC: comune.vimodrone@pec.regione.lombardia.it",315,7,10,"Thu Mar 21 12:33:43 +0000 2013",298,"it"
"1285699626","Comune di Umbertide ","ComuneUmbertide","",98,18,3,"Thu Mar 21 11:15:23 +0000 2013",5,"it"
"1285503678","Comune di Sora","ComunediSora","",348,12,9,"Thu Mar 21 09:19:55 +0000 2013",1915,"it"
"1277195714","Comune Cisterna LT","ComuneCisterna","",522,17,12,"Mon Mar 18 08:43:36 +0000 2013",922,"it"
"1269112764","Comune di Monteggio","ComuneMonteggio","",234,29,7,"Fri Mar 15 07:54:26 +0000 2013",50,"it"
"1267629824","Città di Parma","ComuneParma","Profilo ufficiale",5171,214,71,"Thu Mar 14 17:58:54 +0000 2013",12103,"it"
"1267434709","Comune Montespertoli","Montespertoli_","",517,8,17,"Thu Mar 14 16:16:53 +0000 2013",2905,"it"
"1265364632","Comune Abbiategrasso","ComuneAbbiate","comunicazioni e news sulla città",517,22,16,"Wed Mar 13 20:21:01 +0000 2013",911,"it"
"1264550808","Comune di Randazzo","ComuneRandazzo","Randazzo Borgo Medievale on Etna | Turismo Politica Lavoro Commercio | Contact us Business or holiday | #Sicilia #Sicily | @adyglio @gian_lanza #thatswhySicily",983,1061,18,"Wed Mar 13 14:11:29 +0000 2013",1526,"it"
"1264417794","Comune di Massarosa","massarosacomune","Account ufficiale del Comune di Massarosa",374,556,12,"Wed Mar 13 13:12:00 +0000 2013",51,"it"
"1263882312","Comune S.BenedettoPo","ComuneSambe","Pagina ufficiale del Comune di San Benedetto Po. 
blog: http://t.co/be6GKee7lj
sito turismo:http://t.co/1bFpVw2mxZ",429,25,9,"Wed Mar 13 08:14:26 +0000 2013",154,"it"
"1263032756","Comune di Penne (PE)","ComunediPenne","Comune di Penne (PE). Uno dei Borghi più belli d'Italia.",33,9,2,"Tue Mar 12 22:37:02 +0000 2013",0,"it"
"1261621435","Città di Magenta","cittadimagenta","Profilo ufficiale del Comune di Magenta",264,8,11,"Tue Mar 12 10:03:03 +0000 2013",189,"it"
"1254571477","Comune di Sorrento","comunesorrento","Profilo ufficiale del Comune di Sorrento",388,5,9,"Sat Mar 09 14:51:38 +0000 2013",581,"it"
"1251293910","Comune di Bonito","comunebonito","Profilo Twitter  del Comune di Bonito (AV) - Scenario immenso di monti, in un alternarsi suggestivo di albe e tramonti spettacolari.",382,108,8,"Fri Mar 08 10:01:19 +0000 2013",232,"it"
"1251254250","ComuneCastelRocchero","CastelRocchero","",37,77,1,"Fri Mar 08 09:39:55 +0000 2013",1,"it"
"1251190716","Comune di Balestrate","ComuneBte","",178,4,7,"Fri Mar 08 09:06:36 +0000 2013",393,"it"
"1244667708","Antey-Saint-Andre","AnteySaintAndre","Comune di Antey-Saint-Andre dove il sole trascorre la vacanza con te.",249,38,8,"Tue Mar 05 21:48:07 +0000 2013",113,"it"
"1244097625","Comune di Cogne","ComuneCogne","La Pagina Ufficiale del Comune di Cogne ° La Page Officielle de la Commune de Cogne ° Municipality of Cogne Official Page - Italy",811,563,15,"Tue Mar 05 16:16:01 +0000 2013",2366,"it"
"1243658786","Comune di Rogolo","ComuneRogolo","",257,4,7,"Tue Mar 05 12:51:42 +0000 2013",262,"it"
"1241419476","Comune di Buccinasco","ComuneBucci","Informazioni, eventi, foto, link del Comune di Buccinasco, a cura dell'Ufficio stampa",653,360,17,"Mon Mar 04 14:06:37 +0000 2013",827,"it"
"1240988281","URP Torre del Greco","UrpTorreGreco","",209,24,3,"Mon Mar 04 09:47:33 +0000 2013",550,"it"
"1238828358","ComuneIsoladelLiri","comuneisolaliri","Account Twitter Istituzionale del Comune di Isola del Liri (Fr)",99,39,3,"Sun Mar 03 12:59:52 +0000 2013",18,"it"
"1234558512","Comune di Calcinaia","comunecalcinaia","Twitter ufficiale del Comune di Calcinaia",1041,1173,27,"Sat Mar 02 12:38:27 +0000 2013",1539,"it"
"1229343594","Comune di Missaglia","ComuneMissaglia","Comune di Missaglia - Provincia di Lecco. Per rimanere sempre aggiornati su novità e iniziative di uno dei più bei paesi della Brianza",403,123,11,"Fri Mar 01 08:52:32 +0000 2013",108,"it"
"1227417673","Comune di Schio","ComunediSchio","Il Comune di Schio su twitter",661,81,11,"Thu Feb 28 12:09:10 +0000 2013",1810,"it"
"1197002479","Comune Riolo Terme","ComuneRioloT","Contatto istituzionale del Comune di Riolo Terme 
http://t.co/s6hrRKtu",62,8,3,"Tue Feb 19 12:46:47 +0000 2013",1,"it"
"1172289612","Comune di Livorno","ComuneLivorno","La Città di Livorno su Twitter: news, comunicati stampa, mobilità, eventi culturali, protezione civile, servizi",2571,612,42,"Tue Feb 12 15:29:33 +0000 2013",2182,"it"
"1169114695","Comune di Bibbiano","ComuneBibbiano","Profilo dell'Amministrazione Comunale del Comune di Bibbiano.",251,36,6,"Mon Feb 11 14:48:16 +0000 2013",455,"it"
"1162416320","ComuneZafferanaEtnea","ComuneZafferana","Profilo Ufficiale del Comune di Zafferana Etnea (CT)",75,5,5,"Sat Feb 09 09:01:06 +0000 2013",17,"it"
"1160188322","Comune di Pandino","ComunePandino","TWEET NON UFFICIALE DEL COMUNE DI PANDINO (Cr).",162,36,4,"Fri Feb 08 13:36:21 +0000 2013",286,"it"
"1159678849","Comune di Minori","ComunediMinori","Profilo twitter gestito dall'Ufficio Relazioni con il Pubblico del Comune di Minori - 
Assessorato alla Comunicazione 
ed ai Rapporti con il Personale",639,1017,13,"Fri Feb 08 09:30:02 +0000 2013",282,"it"
"1153722140","Serra San Bruno","comunessb","Il Comune di Serra San Bruno su twitter - canale ufficiale",192,8,1,"Wed Feb 06 11:17:41 +0000 2013",146,"it"
"1149021752","Comune di Urbana","ComuneDiUrbana","Comune di Urbana (Padova) - Portale Istituzionale",302,35,6,"Mon Feb 04 20:39:06 +0000 2013",146,"it"
"1148272092","Comune Montesegale","Montesegale","Canale ufficiale del Comune di Montesegale",621,909,12,"Mon Feb 04 15:21:24 +0000 2013",1640,"it"
"1139561364","Comune di Montefalco","montefalcocity","Notizie ufficiali dal Comune di Montefalco (PG)",269,124,13,"Fri Feb 01 12:40:10 +0000 2013",63,"it"
"1136714240","Comune di Bitti","ComunediBitti","Comune di Bitti (NU) - Sardegna - Italy
Seguici anche su Facebook: http://t.co/NEcRC8Zua1",1555,1321,17,"Thu Jan 31 11:17:32 +0000 2013",1616,"it"
"1135397809","Comune Olivadi","ComuneOlivadi","Piccolo comune delle preserre calabre di poco più di 500 abitanti a metà tra mare e montagna, immerso nel verde.",49,19,6,"Wed Jan 30 22:38:57 +0000 2013",3,"it"
"1105722782","Comune di Erba","comunedierba","Account ufficiale del Comune di Erba (CO)          
     Informazioni e segnalazioni: urp@comune.erba.co.it",297,0,8,"Sun Jan 20 08:29:39 +0000 2013",645,"it"
"1100429970","Comune Acquapendente","AcquapendenteVT","Profilo ufficiale del Comune di Acquapendente
comuneacquapendente.it",438,201,9,"Fri Jan 18 08:57:17 +0000 2013",509,"it"
"1097709474","Comune CampagnolaE","CampagnolaEmCom","Comune di Campagnola Emilia",289,167,8,"Thu Jan 17 09:52:21 +0000 2013",538,"it"
"1095577105","Comune Montelapiano","Montelapiano","Pagina ufficiale del Comune di Montelapiano - Chieti, Abruzzo",327,6,7,"Wed Jan 16 15:45:57 +0000 2013",49,"it"
"1086897067","Comune di Teramo ","ComunediTeramo","Pagina del Comune di Teramo dedicata a tutti i cittadini.",531,184,13,"Sun Jan 13 18:40:42 +0000 2013",14,"it"
"1086862880","Comune di Sparanise ","Comunesparanise","",79,37,6,"Sun Jan 13 18:28:13 +0000 2013",16,"it"
"1079950388","comunesommalombardo","comunedisomma","Pagina Ufficiale del Comune di Somma Lombardo",64,246,1,"Fri Jan 11 14:58:59 +0000 2013",10,"it"
"1073416814","ComuneMassaMarittima","ComuneMassaMma","",665,222,13,"Wed Jan 09 10:35:58 +0000 2013",717,"it"
"1070719814","Città Di Bondeno","ComuneDiBondeno","Bondeno (Bundén in dialetto ferrarese) è una città di 15.442 abitanti della provincia di Ferrara, situata sulle sponde del fiume Panaro.",75,0,4,"Tue Jan 08 11:57:16 +0000 2013",73,"it"
"1060578080","Comune di Ottana","ComunediOttana","Si respira storia e tradizione:
sede vescovile medievale omaggiata da Mariano IV d’Arborea, con i suoi boes e merdules risveglia atmosfere ancestrali. Accade",567,17,14,"Fri Jan 04 14:22:45 +0000 2013",157,"it"
"1058930678","Comune Postiglione","compostiglione","Comune di Postiglione (SA)",105,37,5,"Thu Jan 03 22:22:38 +0000 2013",61,"it"
"1058171342","La Magdeleine","LaMagdeleineVDA","L'account ufficiale de LA MAGDELEINE il comune fuori dal comune. Ci trovi a 1.700 metri nel cuore della Valle D'Aosta. #montagna #comune",228,189,7,"Thu Jan 03 16:17:12 +0000 2013",373,"it"
"1050425136","Comune di Ittireddu","Ittireddu","",114,1,6,"Mon Dec 31 14:22:14 +0000 2012",634,"it"
"1041941268","Comune Sant'Elena","comunesantelena","Il Comune di Sant'Elena ti informa anche con Twitter!!!",94,39,4,"Fri Dec 28 11:17:15 +0000 2012",16,"it"
"1026676112","Comune di Erbusco","CErbusco","",50,4,4,"Fri Dec 21 16:10:04 +0000 2012",135,"it"
"1022150592","Comune di Fosso'","ComunediFosso","",33,0,3,"Wed Dec 19 14:11:20 +0000 2012",3,"it"
"1020917108","Comune di Sassano","ComuneSassano","Account Ufficiale del Comune di Sassano (SA)",430,10,7,"Tue Dec 18 23:50:24 +0000 2012",110,"it"
"1019544182","ComuneCasarzaLigure","CasarzaLigure","P.zza Mazzini, 1 - 16030 Casarza Ligure
Tel. 018546981 - Fax 018546236
http://t.co/pmvfLXWs
https://t.co/QDW9Xp6C",474,291,11,"Tue Dec 18 11:12:33 +0000 2012",751,"it"
"1012958606","Comune Villaurbana","ComVillaurbana","",419,133,13,"Sat Dec 15 10:52:44 +0000 2012",56,"it"
"1009208784","civitanova marche","civitanovam","Ufficio Turismo Comune di Civitanova Marche",603,187,10,"Thu Dec 13 16:42:02 +0000 2012",734,"it"
"1008603234","Comune di Gallicano","ComuneGallicano","",455,90,10,"Thu Dec 13 11:37:52 +0000 2012",1399,"it"
"1008101419","Comune di Sestriere","ComunediSestrie","",690,471,17,"Thu Dec 13 05:46:27 +0000 2012",955,"it"
"1006781215","Comune di Catania","ComunediCatania","Aggiornamenti dal Comune su notizie, eventi e informazioni utili per i cittadini",1974,22,25,"Wed Dec 12 16:40:10 +0000 2012",346,"it"
"1005897162","Figline Incisa","FiglineIncisa","Profilo istituzionale del Comune di Figline e Incisa Valdarno (FI)
SMPolicy:
http://t.co/Y7bR6hvcrB",242,54,11,"Wed Dec 12 08:46:32 +0000 2012",718,"it"
"1004925583","Comune di Apollosa","comuneapollosa","Profilo Twitter ufficiale del Comune di Apollosa, per raccontare le attività dell'Amministrazione e dialogare con i cittadini.",220,62,10,"Tue Dec 11 21:22:28 +0000 2012",24,"it"
"1004225178","Anguillara Sabazia","AnguillaraSab","",209,7,5,"Tue Dec 11 15:16:50 +0000 2012",914,"it"
"1004185200","Comune di Fermo","ComunediFermo","",238,31,8,"Tue Dec 11 14:56:04 +0000 2012",10,"it"
"1003929091","Comune di Quarrata","comunequarrata","Canale ufficiale del Comune di Quarrata, provincia di Pistoia, Toscana",1183,651,21,"Tue Dec 11 12:17:42 +0000 2012",2473,"it"
"1001773213","Comune di Bari","ComunediBari","La città di Bari su Twitter. Aggiornamenti dal Comune su notizie ed eventi e informazioni utili per i cittadini.",4046,15,46,"Mon Dec 10 14:25:00 +0000 2012",3608,"it"
"1000221270","Viviamo Castelfranco","CastelfrancoAR","",454,204,14,"Sun Dec 09 21:31:18 +0000 2012",183,"it"
"996978349","Comune di Casabona","AmministraCasab","Casabona - Metropoli Neolitica e Geosito di rilevanza europea. Qui storia, natura e cultura si fondono creando suggestioni uniche e paesaggi incantevoli.",438,254,12,"Sat Dec 08 11:21:43 +0000 2012",366,"it"
"995037708","Comune di Caprarica","comunecaprarica","Comune di Caprarica di Lecce. Città dell'Olio.                    Informazione, Trasparenza e Partecipazione. Dalla parte dei cittadini, in tempo reale. Sempre.",881,1572,17,"Fri Dec 07 13:21:41 +0000 2012",731,"it"
"993951614","Comune di Flero","ComuneFlero","Il Comune di Flero si estende nella provincia di Brescia, su un territorio un tempo agricolo, ora antropizzato.",531,23,12,"Thu Dec 06 22:34:35 +0000 2012",469,"it"
"990514196","Comune Gabicce Mare","Gabicce_Mare","Profilo twitter ufficiale del Comune di Gabicce Mare: news ed eventi in 140 caratteri",741,257,18,"Wed Dec 05 08:51:11 +0000 2012",1398,"it"
"989509188","Comune di Gerace","ComunediGerace","Piena di palazzi bellamente situati, posta su uno stretto margine di roccia Meravigliati da tanti panorami che si presentano da ogni lato",749,1340,7,"Tue Dec 04 20:25:24 +0000 2012",189,"it"
"985153734","Comune di Uggiano","ComuneUggiano","Informazioni e aggiornamenti dal portale istituzionale del Comune di Uggiano La Chiesa",533,248,15,"Sun Dec 02 18:42:03 +0000 2012",308,"it"
"979351886","San Giovanni Rotondo","ComuneSGR","",352,4,9,"Thu Nov 29 23:19:27 +0000 2012",334,"it"
"978809040","Comune di Arluno","ComunediArluno","Il Comune di Arluno  su Twitter: news, avvisi, appuntamenti culturali.",374,3,10,"Thu Nov 29 17:44:01 +0000 2012",164,"it"
"978510704","Informagiovanipavia","Infgiovanipavia","BENVENUTI nella pagina Twitter dell'InformaGiovani del Comune di Pavia. Seguiteci anche sulla pagina Facebook",724,368,15,"Thu Nov 29 14:57:22 +0000 2012",10410,"it"
"978383700","UnionePratomagno","InfoPratomagno","account ufficiale dell'Unione dei Comuni",355,328,8,"Thu Nov 29 13:52:06 +0000 2012",486,"it"
"973452510","Comune di Villasanta","VillasantaComun","Canale Twitter ufficiale del Comune di Villasanta",394,12,13,"Tue Nov 27 07:48:47 +0000 2012",1634,"it"
"972226008","Città di Treviso","ComuneTreviso","Pagina Twitter ufficiale del #ComunediTreviso: informazioni novità eventi manifestazioni. A cura dell'URP 
#Socialmediapolicy: http://t.co/0W9uviFb #socialPA",3140,91,41,"Mon Nov 26 16:05:02 +0000 2012",3040,"it"
"968108966","Comune di Mergozzo","CMergozzo","Comune di Mergozzo Numero abitanti 2204 (al 01/07/2015) Famiglie Residenti 980 Superficie 27,35 kmq Densità Demografica 81 ab/Kmq",395,52,8,"Sat Nov 24 14:21:10 +0000 2012",250,"it"
"968077866","Comune di Manta","ComunediManta","Pagina ufficiale del Comune di Manta",361,62,9,"Sat Nov 24 14:07:34 +0000 2012",412,"it"
"967041252","Istruzione Comune PV","IstruzioneComun","Assessorato all'Istruzione, Pol. Giovanili, Formazione professionale, Economato e mense scolastiche, Ecologia del Comune di Pavia
http://t.co/nCV9YjgW",297,161,6,"Fri Nov 23 23:56:15 +0000 2012",342,"it"
"964233162","Castello d'Argile","castellodargile","Account ufficiale del Comune di Castello d'Argile (BO). 
Piccoli, ma impegnati.",166,154,11,"Thu Nov 22 13:15:55 +0000 2012",297,"it"
"960617917","Comune di Viterbo","ComuneViterbo_","Comune di Viterbo EVENTI
(Profilo ufficiale di Palazzo dei Priori)",1715,523,22,"Tue Nov 20 14:52:46 +0000 2012",1844,"it"
"960612852","Comune di Vercelli","comunevercelli","Le news dell'Ufficio relazioni con il pubblico del #Comune di #Vercelli",633,37,27,"Tue Nov 20 15:00:09 +0000 2012",372,"it"
"957552290","Comune di Viterbo","Comune_Viterbo","Comune di Viterbo INFORMA
(Profilo ufficiale di Palazzo dei Priori)",1070,260,13,"Mon Nov 19 14:38:32 +0000 2012",685,"it"
"955480724","Comune Di Orbetello","ComuneOrbetello","Account ufficiale del comune di Orbetello: news, informazioni ed eventi. Per segnalazioni URP: 0564861111",868,398,15,"Sun Nov 18 13:21:15 +0000 2012",816,"it"
"955284013","Comune Di Atrani","AtraniAmalfi","Comune Di Atrani is the Amalfi Coast's hidden gem. Follow us to find out about upcoming events and what is going on in our town!",34,11,2,"Sun Nov 18 11:00:01 +0000 2012",5,"en"
"947863742","Comune di Travacò","comuneditravaco","",47,0,4,"Wed Nov 14 14:31:56 +0000 2012",1,"it"
"947834371","Comune di Recco","ComunediRecco","Questa è la pagina ufficiale del Comune di Recco",243,0,5,"Wed Nov 14 14:10:30 +0000 2012",187,"it"
"939835124","Comune Cicagna","ComuneCicagna","Comune di Cicagna (Provincia di Genova) Tel. 0185 92103 - 0185 92130 Fax 0185 929954 - gestione pagina: RobertoBacigalupo e MarcoLimoncini",269,91,13,"Sat Nov 10 20:11:42 +0000 2012",54,"it"
"935458706","Comune di Lusiana ","ComuneDiLusiana","",365,247,8,"Thu Nov 08 21:19:27 +0000 2012",216,"it"
"930305605","Comune Campello s/C","CampellosClitun","",196,263,3,"Tue Nov 06 18:42:51 +0000 2012",20,"it"
"912726102","Comune di Dignano","ComunediDignano","",293,2,9,"Mon Oct 29 16:05:57 +0000 2012",196,"it"
"912667292","Comune di Ivrea","ComuneIvrea","",568,1,11,"Mon Oct 29 15:30:50 +0000 2012",579,"it"
"912539190","Comune di Sagron Mis","SagronMis","",387,5,11,"Mon Oct 29 14:24:53 +0000 2012",210,"it"
"912536923","Comune di Tonadico","TonadicoTn","",313,5,6,"Mon Oct 29 14:16:06 +0000 2012",356,"it"
"912515515","Unione Alto Primiero","AltoPrimiero","",103,12,3,"Mon Oct 29 14:04:16 +0000 2012",141,"it"
"912035970","Comune di Siror","ComuneSiror","",280,11,6,"Mon Oct 29 08:46:56 +0000 2012",499,"it"
"904176673","Comune Formigine","ComuneFormigine","Comune di Formigine (Mo)",669,504,13,"Thu Oct 25 16:02:15 +0000 2012",827,"it"
"904142786","Comune di Palau","comunedipalau","Comune di Palau, canale ufficiale - news dall'ufficio comunicazione
http://t.co/dlhkgt72",880,168,21,"Thu Oct 25 15:44:58 +0000 2012",2154,"it"
"904060434","Comune di Novara","comunedinovara","Account Twitter del Comune di Novara",236,0,10,"Thu Oct 25 15:01:05 +0000 2012",0,"it"
"884109649","URP Comune di Napoli","UrpNapoli","Servizio informativo dell'URP. Puoi inviare segnalazioni da inoltrare agli uffici competenti, per avere risposta dai Servizi  scrivi a urp@comune.napoli.it",2621,80,42,"Tue Oct 16 09:41:06 +0000 2012",4980,"it"
"877524727","Comune di Scalea","comunediscalea","Scalea è un comune italiano di 10.943 abitanti della provincia di Cosenza in Calabria.",428,13,12,"Sat Oct 13 10:30:03 +0000 2012",96,"it"
"874018742","Città di Cavarzere","ComuneCavarzere","Città di Cavarzere",88,0,5,"Thu Oct 11 17:32:40 +0000 2012",3,"it"
"873247008","Comune GR Cultura","GRCultura","",472,90,6,"Thu Oct 11 08:36:28 +0000 2012",234,"it"
"873210151","Comune di Carbonia","ComuneCarbonia","Comune di Carbonia - Profilo non ufficiale",404,58,13,"Thu Oct 11 07:53:45 +0000 2012",184,"it"
"871626793","Comune Tollo","ComuneTollo","profilo ufficiale del Comune di Tollo",141,53,3,"Wed Oct 10 11:46:40 +0000 2012",49,"it"
"870000294","Comune di Caserta","ComunediCaserta","La pagina Twitter ufficiale della Città di Caserta",1126,516,17,"Tue Oct 09 14:40:23 +0000 2012",296,"it"
"861233419","Comune di Rubiera","ComuneRubiera","Amministrazione comunale di Rubiera (RE) - Ufficio Relazioni con il Pubblico",654,63,20,"Thu Oct 04 11:14:09 +0000 2012",911,"it"
"847437577","ComuneTerminiImerese","ComuneTerminiIm","Profilo istituzionale del Comune di Termini Imerese",283,200,7,"Wed Sep 26 13:44:13 +0000 2012",228,"it"
"847097953","Amm_Marzabotto","amm_marzabotto","Amministrazione comunale di Marzabotto",252,309,9,"Wed Sep 26 09:37:49 +0000 2012",604,"it"
"835460059","Turismo Roma","Turismoromaweb","Benvenuti sulla pagina ufficiale del Turismo a #Roma.
Welcome to #Rome's official tourist board.
Tourist Infoline (6 langs): +39 060608, daily 9-21. 
#VisitRome",14629,1159,245,"Thu Sep 20 12:24:18 +0000 2012",3767,"it"
"835306753","UC-Amiata ValdOrcia","UCAmiataVdOrcia","Unione dei Comuni Amiata Val d'Orcia",111,2,6,"Thu Sep 20 10:53:39 +0000 2012",52,"it"
"830658512","Comune di Riesi","Comune_di_Riesi","Comune Di Riesi (Profilo Istituzionale)",653,61,15,"Tue Sep 18 09:04:08 +0000 2012",840,"it"
"817659068","Comune di Bresso","ComuneBresso","Canale Twitter ufficiale del Comune di Bresso (MI). News, aggiornamenti e informazioni in 140 caratteri",369,0,12,"Tue Sep 11 15:40:33 +0000 2012",375,"it"
"802025977","Comune di Varedo","ComunediVaredo","Non inviare segnalazioni su disservizi o comunicazioni ufficiali.
Seguiamo SOLO Profili News o Istituzionali che ci seguono.
(agg.to auto)",750,113,18,"Tue Sep 04 08:07:50 +0000 2012",729,"it"
"795799572","Comune di Regalbuto","ComuneRegalbuto","Comune di Regalbuto, 94017 - Piazza della Repubblica 1",55,31,2,"Sat Sep 01 10:33:19 +0000 2012",0,"it"
"793697156","Comune di Capoterra","comunecapoterra","Profilo twitter ufficiale del Comune di Capoterra",1015,270,26,"Fri Aug 31 11:51:16 +0000 2012",1547,"it"
"774130578","comune roccaforzata ","roccaforzata","CAP 74020 Prefisso Telefonico 099 
Codice Istat 073023 Codice Catastale H409 
Denominazione Abitanti rocchesi",182,68,4,"Wed Aug 22 17:31:02 +0000 2012",45,"it"
"756633384","Comune di Lanciano","ComunediLancian","",133,0,3,"Tue Aug 14 06:51:34 +0000 2012",1,"it"
"755100751","Comune di Regalbuto","ComunediRegalbu","",80,4,3,"Mon Aug 13 12:58:46 +0000 2012",7,"it"
"742413014","Comune Villa Carcina","Villa_Carcina","via XX Settembre 2 - Villa Carcina (BS)
Tel. 030 8984.301
PEC: comunevillacarcina@legal.intred.it",469,25,15,"Tue Aug 07 07:50:04 +0000 2012",781,"it"
"738300637","SantaTeresaGallura","STeresaGallura","Profilo ufficiale del Comune di Santa Teresa Gallura",228,37,4,"Sun Aug 05 09:20:54 +0000 2012",1494,"it"
"728604452","Comune di Milano","ComuneMI","Pagina ufficiale del Comune di Milano: informazioni e servizi da Palazzo Marino. Linea diretta per segnalazioni o suggerimenti nei giorni feriali, 9.30-18.30.",121164,771,593,"Tue Jul 31 15:17:50 +0000 2012",16200,"it"
"725965938","Contea di Carpegna","ComuneCarpegna","Pagina di @radiocarpegna",58,25,1,"Mon Jul 30 12:29:14 +0000 2012",18,"it"
"717879859","Comune di Scandiano","ComScandiano","Comune di Scandiano (RE). Terra di M.M. Boiardo, L.Spallanzani, di colline e d'uva spergola. Luogo d'imprese e comunità operose. Nel cuore dell'Emilia.",1161,427,18,"Thu Jul 26 10:52:17 +0000 2012",787,"it"
"712231578","Città Cesano Maderno","ComuneCesanoM","",413,0,11,"Mon Jul 23 10:55:42 +0000 2012",0,"it"
"704928925","Comune Casalgrande","CasalgrandeCom","Ventimila abitanti nel cuore del distretto ceramico.",1129,1093,21,"Thu Jul 19 11:58:35 +0000 2012",1611,"it"
"702837913","Comune di Lucca","comunedilucca","Account Twitter ufficiale del Comune di Lucca, gestito dall'Ufficio Stampa del Comune",2724,464,58,"Wed Jul 18 10:53:23 +0000 2012",919,"it"
"634506089","Comune di Scorzè","ComunediScorze","Scorzè Terra dell'Acqua",89,14,2,"Fri Jul 13 11:40:32 +0000 2012",13,"it"
"633733084","Comune di Pordenone","comunepordenone","In linea con il municipio di #Pordenone, Friuli Venezia Giulia (#fvg), Italia. Info su attività istituzionali e vita della città. Policy http://t.co/fO93MUWQLv",2497,399,50,"Thu Jul 12 13:15:33 +0000 2012",3349,"it"
"633326923","Comune di Curti","ComunediCurti","Portale Ufficiale del Comune di Curti...troverete tutte le notizie riguardanti il paese...",179,134,9,"Thu Jul 12 00:17:43 +0000 2012",4,"it"
"630980057","ComuneGrottaferrata ","GrottaInforma","I tweet direttamente dal Comune di Grottaferrata",164,68,4,"Mon Jul 09 10:32:31 +0000 2012",65,"it"
"626575122","Comune di Sarteano","ComuneSarteano","Profilo ufficiale del Comune di Sarteano (Siena)",785,376,22,"Wed Jul 04 14:17:47 +0000 2012",581,"en"
"621042299","Comune di Siracusa","Comune_Siracusa","Fondata nel 734 aC, patrimonio Unesco, storia, cultura, mare, sede dell'Istituto nazionale del dramma antico. A cura dell'Ufficio stampa e comunicazione",917,193,15,"Thu Jun 28 14:44:07 +0000 2012",407,"it"
"620865650","Comune_Sortino","Comune_Sortino","Città di Sortino.
Porta di Pantalica.
Patrimonio dell'umanità.",186,0,8,"Thu Jun 28 10:33:47 +0000 2012",382,"it"
"620840184","Comune di Fiumicello","Com_Fiumicello","http://t.co/oObN5RZgWU",72,7,6,"Thu Jun 28 07:46:04 +0000 2012",30,"it"
"620227801","Comune di Nissoria","comnissoria","Comune di Nissoria, grazioso paese dell'entroterra siciliano.",306,13,9,"Wed Jun 27 18:20:46 +0000 2012",394,"it"
"618915722","COMUNE DI RUVIANO CE","COMUNEDIRUVIANO","comune di ruviano -caserta -
http://t.co/Tw28gpCxw9",66,10,3,"Tue Jun 26 09:47:03 +0000 2012",0,"it"
"618323957","Casalecchio News","CasalecchioNews","Account Twitter ufficiale del Comune di Casalecchio di Reno (BO) Gestione dei commenti http://t.co/In7CfYf3ps",1086,89,35,"Mon Jun 25 18:32:21 +0000 2012",7805,"it"
"616074001","Comune di Solesino","Comune_Solesino","Canale informativo ufficiale del Comune di Solesino (PD)",214,0,7,"Sat Jun 23 12:30:58 +0000 2012",630,"it"
"614650563","CastelfrancodiSotto","CastelfrancodiS","Comune di Castelfranco di Sotto (Pi)",639,117,20,"Thu Jun 21 20:58:29 +0000 2012",269,"it"
"613449662","turismontalcino","turismontalcino","Ufficio Turistico di Montalcino , Costa del Municipio, 1 53024 Montalcino (Siena)
Orario Apertura : dal lunedì alla domenica dalle 10.00 alle 17.50",421,343,8,"Wed Jun 20 13:45:37 +0000 2012",1477,"it"
"611919831","ComunediBaiano","ComunediBaiano","",17,0,2,"Mon Jun 18 17:17:26 +0000 2012",0,"it"
"607598850","Comune di Nulvi","ComunediNulvi","Perla incastonata fra mare e terra il paese di Nulvi da secoli racconta la sua storia, fra tinte forti e colori pastello, sempre pronto ad accogliere, a stupire",857,370,18,"Wed Jun 13 20:18:14 +0000 2012",502,"it"
"607199334","TrasparenzaGiugliano","TraspGiugliano","Trasparenza Giugliano",131,0,2,"Wed Jun 13 11:12:26 +0000 2012",4,"it"
